emotion,file_name,text,word_count
Proud,PRD_003_IG_processed.txt,sebelumnya pasertah top 10 move your hustle business on the go competition sudah mempersentasikan proposal ide bisnisnya gini juri akan berdiskusi untuk memilih pemenangnya 10 ide bisnis 3 juri ahli satu misi mencari 3 terbaik kreativitasnya itu benar benar diluar nalar banyak sekali ide ide yang menurut saya itu bisa sangat mudah di aplikasikan dan bisa dibantu dengan kehadiran wuling mitra ev corelasi yang sangat menarik antara wuling ev dengan bisnis bisnis terserta tadi misalkan bagaimana mengandalkan renewable energy mengandalkan bagaimana sustainable environment overall semua desainnya menarik ya dan mereka itu punya utility masih ngasing itu menjadikan omong mongolini unik custom dan memang sudah disesuaikan dengan bisnisnya setelah melihat semua ide bisnis akhirnya kami menemukan pemenangnya siapakah top 3 move your hustle tunggu pengumannya di 31 juli pada saatias 2025,130
Proud,PRD_004_IG_processed.txt,pal gue ada 200 ribu gak ada lah 200 ribu mah nih berlapan sih eh eh mentarik aja eh mentarik aja eh nih dengan 200 ribu gue bisa ganti kampas rem mobil dengan bandics heavy duty oke iya buat senya gue nih buji bunyi dinjak dalam astaghfirullah emang udah waktunya ganti kampas rem aja pak nih kampas rem bandics heavy duty harganya lebih terjangkau oke pemakai ini bisa lebih panjang beli yang panjang pak nih tadi ada ga berapa 200 ribu 200 ribu wah takepin nih buat senya gue terus belinya pak gampang oh gampang kalau misalnya kalian gak sempet pengin kalian bisa langsung ke official store nya bandics dimana tuh yang ada di marketplace lah oh semuanya ada topopedia lazada zopi ada semua oke beli disitu aja ha ha gada sekarang buka hp hp bandics senya senya oh ada pak keluar kan kencet ah beli langsung pak wah ada official store nya pertama nih iih lumayan untuk official store nya pertama yang beli kampas rem bandics di event gas ini karena bisa dapetin voucher vouchernya berapa pemasakan gratis oh di official store nya bandics dan jumlahnya ada 100 lebih di seluruh indonesia wah lumayan tuh biar pemasangan jadi ke cover tuh pak iya jadi belinya online ya nampak ke rumah pasannya gratis mobil lu oh langsung ke kamar balik lagi senya termahali dunia kita main game dulu main game oke boleh jadi di boot nya bandics kalian juga bisa lakuin aktiviti yang menarik di sini jadi kalau kalian ke gias 2025 jangan lupa mampir ke boot nya bandics yang ada di gias lokasinya di pre function hall 1 dan ini cuma berlaku sampai gias aja jadi jangan sampai ketiga alat pal duluan ya oh ya oke sip ati ati wanne jangan lupa ganti kampas rem bandics dengan bandics rem pesawat hadir untuk mobil anda dah 200 ribu kan dibawa lagi pada ini wan,314
Proud,PRD_005_IG_processed.txt,suzuki fronks akhirnya meluncur dengan harga mulai dari 259 juta rupiah dan untuk tiba tertinggi yang skx 319 juta rupiah dan lucunya kalau kalian pesen sampai september 2025 ada di skon 10 juta rupiah untuk semua daerah nah penasaran seperti apa suzuki fronks kita lihat ya yang tiba tertingginya jadi fronks ini adalah mobil rakitan indonesia dengan tkdn 60 dan ini adalah mobil terlegkap yang dibuat suzuki untuk saat ini kecontonya tipe skx ini kita dapat 6 buah airbags kamera 360 dan kalau kita lihat ke depan tuh dia ada radar dan ada kamera di bagian atasnya karena dia sudah lengkap dengan adas bisa ada tipe tops kontrol sama bisa lane keeping assist baru masuk kita langsung disugi sama jog yang modella sporty dan dia sudah pakai kombinasi kulit dan fabric terus ke bagian interiornya jadi kalian pasti suka kenapa karena mobil zaman sekarang kan banyak semuanya diatur di layar ya suzuki masih punya tombol tombol fisik yang banyak kecontoh buat atur head up display di atas ini ada tombolnya terus buat adas juga ada tombolnya stamp dekontrol sama kamera 360 dan ada buat sensor parkir sama kita bisa atur ke tinggian lampu dari sini steeringnya dia sudah berbalut kulit ada buat adaptive cruise control lane keeping assist dan buat ngetur jarak ke mobil depannya auto headlight dan ada pedal shifter nggak dikurang kurangin dan steeringnya dia sudah pakai tilt dan teleskop terus dashboardnya dia punya head unit 9 inch yang besar sekali dan sudah support wireless apple carplay dan android auto dengan 6 buah speaker terus di bagian bawahnya sini asennya sudah digital dan tombol tombol fisiknya ini beneran bukan ke atas hitif sudah gitu penumpang belakangnya juga dapat ac nah di bawahnya lagi kita bisa wireless charging hp kita kemudian ada cup holder nya tuas transmisinya seperti ini dan remtankannya ui masih pakai otot dan yang paling gue suka dari suzuki frogs itu tampilan belakangnya sih lihat dong body lainnya itu keren ya dan tampilan atap belakangnya itu juga dibikin coupe jadi dia bawahnya turun semasa lampu belakangnya dia nyambung dengan accent action kayak angka 7 seperti ini ada 3 biji dan juga bahkan juga mengarikurang kurang yang lihat dia spoiler nya ada charging antena ada terus de fogger juga ada piper belakang pun juga ada dan dengan menambahkan 2 juta rupiah kalian sudah bisa mendapatkan varian 2 ton color dengan atas hitam seperti ini gimana keren dari suzuki frogs ya apa kita beli aja ya suzuki frogs marvelous at every mile,414
Proud,PRD_007_IG_processed.txt,huawei ini ada aja ulahnya di pasar smartwatch jadi mereka baru aja mengenalin watch fit 4 series dengan banyak pilihan warna dan buat pertama kalinya ada seri pro yang desainnya ini jelas terinspirasi dari apple watch ultra sih lihat tularnya kotak flat kacanya sapphire bezelnya titanium bodinya aluminium kelas aerospice mantap di sisi kanannya ada crown berwarna ada tombol ada semacam jendolan kaku mirip strapnya juga dibikin bergelombang ala ala outdoor buat yang seri basic dia juga nggak kalah cakep ya layarnya lebih curve desainnya tipis nyaman di tangan layarnya amoled 1 82 inch pick brightness juga tinggi ya yang basic dia sampai 2000 nits yang pro bisa sampai 3000 nits terang banget ini cocok buat dipake olahraga outdoor nggak pake mikir watch face nya pun sangat familiar dan banyak yang gratis huawei kayak ada ambisi pribadi nih kayak apple fiturnya banyak alah huawei bahkan ada beberapa yang apple nggak bisa contohnya nfc buat kopi kartu access dia bisa battery yang bisa tahan seminggu lebih aman ini up to 10 hari sistem yang nyambung sama segala jenis oshp jos ada juga mode golf yang ngasih trackingan lokasi lapangan score sampai ke map offline gratis free diving sampai 40 meter ada built in dual band gps juga ada ecg buat seri pro nya ada emotional well being buat monitor mode di kedua tipe dan harganya mulai dari 1 8 juta buat varian basic dan 3 jutaan buat varian pro ini jelas lebih murah daripada apple watch saya udah 2 mingguan pake varian pro ini dan rasanya emang asik sih tungguin aja reviewnya di youtube,263
Proud,PRD_008_IG_processed.txt,samsung galaxy a365g partner dari galaxy a56 yang bikin kantong lebih nyaman harganya lebih miring ya bisa hemat sekitar 1 juta dari a56 dan spek yang dikasih tetap menarik dari prosesor galaxy a365g jadi hp pertama di indonesia yang pake snapdragon 6 gen 3 buat main mlbb udah aman settingan udah kebuka ke 90 fps main genshin pun masih bisa dapet 30 45 fps oh iya bezel layarnya juga ngikutin jejak galaxy a56 ya sekarang udah lebih tipis bikin layar amoled 120hz jadi lebih lebar 0 1 inch dari generasi sebelumnya brightness juga lebih terang dan kaca yang dipake juga bagus corning gorilla glass victus plus kaca belakangnya juga pake victus plus buat lapisin warna awesome lavender yang kita pegang ini ada awesome black white atau lime kalau frame nya sendiri polikarbonat ya udah tahan air ip67 juga sistem operasinya udah langsung one ui 7 baru dengan android 15 samsung juga komitmen bakal update software ini hp sampai 6 tahun ke depan mantap jio hp kita bakal berasa gol terus lah update mulu fitur fitur juga bakal nambah kalau sekarang udah ada circle to search yang lebih update ya dia udah bisa deteksi lagu ada ai eraser buat bersin foto dari objek ngeganggu racikan warna kameranya juga bisa lebih flexibel lagi ini beberapa sample foto dari galaxy a365g yang pake kamera utama 50mp dan ultra wide 8mp kamera depannya juga udah support video hdr ya biar bagian bagian terang bisa lebih ketangkap lagi kapasitas baterenya sendiri di 5000 mah dan chargingnya juga udah naik ke 45w kalau charger kita support kan dijual terpisah harus cari promo bagus lah pas video ini dibuat galaxy a365g lagi ada promo free upgrade dan caseback bang juga kalau minat bisa langsung samperin samsung com atau toko offline samsung terdekat,295
Proud,PRD_009_IG_processed.txt,huawei datangin hp lipat resmi lagi nih namanya mate x6 jadi kangen pertama kali cobain hp lipat ya huawei mate x juga tuh sekarang udah generasi 6 aja gaya nya udah fashionable betul elegan mewah dimensi tipis kalau dilipat udah mirip kayak hp batangan back cover pake texture vegan leather ada yang warna hitam ada yang marun juga kaca depannya pake buatan huawei punya kunlun glass generasi 2 material frame pake aluminium aviation grid engselnya juga kaku ya bisa mantep dilipat ke berbagai sudut kalau lagi full ketutup lipetannya juga rapet mantep sampai bisa ngegigit kertas hvsk gini dan tentu aja hp nya udah tahan air ipx 8 aman kalau nyemplung dan pas layarnya basah gini juga masih responsif ya saking pdnya huawei sama build kualitasnya mate x6 mereka sampe niat buat gantungin motor gede yang diiket ke inner screen karbon platenya hp ini oh ya desain kamera mate x6 pun udah agak beda ya framenya nggak bullet full tapi segi 8 octagon isinya pun ada 4 kamera ya 3 kamera yang sering kita lihat plus 1 kamera ultra chroma funcinya biar warna fotonya lebih nyata lagi sesuai apa yang kita lihat konsisten di semua lensa ini contoh contoh hasil fotonya udah qualitas huawei lah level atas nincit intense buat layarnya sendiri speknya kaya gini ukuran dan rasiunya udah mirip hp batangan biasa dan pas kita buka bmx ini nikmatnya hp foldable lebar 7 9 inci resolusi 2440x2240 pixel ltpo 1 120hz peak brightness 1800 nits ya emang ini sih yang paling dicari yang bikin saya susah lepas dari foldable layar gede flexibelnya bikin cara pake hp jadi berubah buat baca dokumen nonton tarik tarik garis kalau anda suka trading atau pake mode split screen buat multitasking bisa buka 3 apps sekaligus switch antar aplikasi juga mulus semua prosesnya ditarik prosesor kirin 9020 ramnya 12gb storage 512gb baterai 51100 mah dan charging 66w yang tentu dedikasi di paket tengjualan ya dan support wireless charging 50w juga buat harganya sendiri huawei mate x6 di jual di 27 jutaan ada bonus up to 4 3 juta ada bonus huawei gp5 dan ada vip service juga extra layanannya banyak ya yang bikin user hp ini makin berasa spesial lagi buat info lengkapnya bisa main ke sosmed atau website resminya huawei indonesia buka disini lebih lebar,382
Proud,PRD_010_IG_processed.txt,fans hp kompak yang berbahagia kenalin xiaomi 15 hp 6 36 inch dengan spek monster kita unboxing dulu dong desain kotak warna putih dengan tulisan xiaomi 15 dan nggak ketinggalan gandengan si leica leica yang warnanya berkarakter makin sedap kalau foto di lapangan kayak gini pas saya ke pasar beliin titipan istri berasa lebih keren ya lebih dramatis makin kelapangan trio kamera 50mp makin garang hp kecil yang nggak nanggung soal kamera ya lanjut unboxing isinya ada casing ada ucapan terima kasih ada xiaomi 15 ya ada kabel usb a2 usb c dan charger 90w desain hpnya lumayan mirip xiaomi 14 ya bentuk kameranya kotak frame juga lebih kotak kaku yang bahannya dari aluminium ya kacabelakangnya punya tekstur matte dan tentu aja hpnya tahan air bezel airnya hmm tipis 1 38 mm doang screen to body ratio sampai 94 jadi nggak buang buang ruang dan bikin body hpnya bisa lebih ramping lagi dan hebatnya body yang kecil ini nggak jadi batasan buat performanya prosesor tetep yang paling baru paling kencang snapdragon 8 elite batere tetep gede sampai 5 240 mah dengan charging 90w wireless charging 50w xiaomi 15 user hp compact makin berbahagia deh performa nggak kepentok ukuran lagi buat reviewnya udah tayang di youtube ya kalau pengen info yang lebih detail soal xiaomi 15 bisa langsung mampir saya kesana,220
Proud,PRD_011_GD_processed.txt,saya rasa apa yang kita bisa lakukan adalah kamu harus membuat waktu untuk menyerahkan apa adalah mindset kamu sekarang karena apabila kamu memiliki mindset yang benar teruskan seperti yang dr nia bilang setiap sejati setiap aktivitas yang besar dan siapa yang mencari kecil karena apa pun itu sebenarnya barokah aktivitas jadi saya rasa itu yang membantu saya saya revaluasi mindset saya dan saya rasa yang saya akan berbagi dengan kamu jika kamu memiliki mindset yang benar dan setiap kejutan setiap kejutan setiap kejutan setiap aktivitas itu sebenarnya mengawasi allah terima kasih,91
Proud,PRD_013_IG_processed.txt,hai guys aku baru saja mendapatkan dari baton scarfs dan aku tidak bisa mencari ini dengan kalian pertama pakaging kamu sangat spesial dan merasa sangat eksklusif oke saat ini kita lihat isinya apa aku sangat gembira lihat apa yang ada di dalam aah lihat bagian ini sangat cantik aku suka sangat cantik ada batu yang tangan tangan dan ini nih luki stangan lho desainnya lucu banget ini sangat meh aku sangat suka color juga karena aku sangat suka pakai warna warna yang neutral aku berarti siapa yang mau punya pasir lucu ini terima kasih banyak untuk baton scarfs untuk saat ini aku suka muah,104
Proud,PRD_014_IG_processed.txt,siapa disini yang suka kesel kalo bulu matanya jadi bleber pas kena air apalagi buat muslim kayak aku harus sambil hudu asil harus bolak balik ke depai maskara biar bulu mata tetep npoin tapi disini aku udah gak pusing lagi soalnya aku pake waterproof volume maskara dari essence yang aku suka juga disini maskara ini tuh gak bikin ngegumpul sama sekali sambah ini mengandung vitamin e jadi sekaligus bisa ngasih hasil bulu mata lebih lentik tebel dan tetap ringan pas waktu dipakainya sesuai namanya maskara ini udah smart proof jadi mau kena air sekalipun dia gak akan runtur ataupun bleber dan pastinya long lasting ini hasil dari pemakaian aku kurang lebih 8 jam setelah berkejatan di luar ruangan bener bener masih on point banget meskipun aku udah pake buat air hudu kena air dia masih tetep stay buat kalian apalagi yang masih sekolah ini worth it banget dengan harga segini jadi tunggu apalagi cek out sekarang,156
Proud,PRD_015_GD_processed.txt,saya rasa apa yang kita bisa lakukan adalah kamu harus membuat waktu untuk menyerahkan apa adalah mindset kamu sekarang karena apabila kamu memiliki mindset yang benar teruskan seperti yang dr nia bilang setiap sejati setiap aktivitas yang besar dan siapa yang mencari kecil karena apa pun itu sebenarnya barokah aktivitas jadi saya rasa itu yang membantu saya saya revaluasi mindset saya dan saya rasa yang saya akan berbagi dengan kamu jika kamu memiliki mindset yang benar dan setiap kejutan setiap kejutan setiap kejutan setiap aktivitas itu sebenarnya mengawasi allah terima kasih,91
Proud,PRD_016_GD_processed.txt,saya rasa apa yang kita bisa lakukan adalah kamu harus membuat waktu untuk menyerahkan apa adalah mindset kamu sekarang karena apabila kamu memiliki mindset yang benar teruskan seperti yang dr nia bilang setiap sejati setiap aktivitas yang besar dan siapa yang mencari kecil karena apa pun itu sebenarnya barokah aktivitas jadi saya rasa itu yang membantu saya saya revaluasi mindset saya dan saya rasa yang saya akan berbagi dengan kamu jika kamu memiliki mindset yang benar dan setiap kejutan setiap kejutan setiap kejutan setiap aktivitas itu sebenarnya mengawasi allah terima kasih,91
Proud,PRD_017_GD_processed.txt,saya rasa apa yang kita bisa lakukan adalah kamu harus membuat waktu untuk menyerahkan apa adalah mindset kamu sekarang karena apabila kamu memiliki mindset yang benar teruskan seperti yang dr nia bilang setiap sejati setiap aktivitas yang besar dan siapa yang mencari kecil karena apa pun itu sebenarnya barokah aktivitas jadi saya rasa itu yang membantu saya saya revaluasi mindset saya dan saya rasa yang saya akan berbagi dengan kamu jika kamu memiliki mindset yang benar dan setiap kejutan setiap kejutan setiap kejutan setiap aktivitas itu sebenarnya mengawasi allah terima kasih,91
Proud,PRD_018_IG_processed.txt,ini bakalan ada pokoknya rencana kedepan bakalan ada 60 kan yang desain desain baru ya ma desain desain baru ya jadi tadi buat yang nanya nah aku baca dulu jomera 1 50 000 rupiah hai aku oh jadi bakalan jadi kan yang terbangkan ada ada halo semuanya ma ini adalah produk terbaru dari kral halo alvin murada aryan toy bicono nita juanita ini saya perkenalkan ini adalah free di dalamnya ada dari kral lagi yang kalau beli hoodie dapat ini ya bagus mana sama yonek jar kalau buat gajian sih bagus ya onek tapi ini saya promosiin dulu buat ini partner saya dulu biar biar piber rian sedikit tunggu dulu pokoknya ini enak banget ini enak banget ini saya lagi nonton live nya dia sekalian saya juga promoin jadi jadi kalau misalkan kalian beli hoodie nya david prey nih gitu pokoknya murah banget ini kualitasnya bagus juga hoodie nya kalian harus beli hoodie dari karyarian ardianto label dia juga lagi nonton saya nih ada testimonie dari dia lagi nonton nonton juga kenapa viewers kita berkurang karena live di toposnya dulu jadi ini viewersnya cuma 500 dan sekarang saya tuh 900 pokoknya viewersnya ke sini ini apa namanya tuh bentar ya viewersnya jadi ke saya semua jadi sekali lagi sebelum kita tutup buat teman teman yang mengikutan lelang tadi 5 produk tersebut saya perkenalkan hoodie nya selangkan tuliskan spesifikasi warnanya dan harganya aduh dulu ini hoodie nya guys jadi beli hoodie dari krall ini gratis masker ini alah hapenya jatuh masker nya tuh bagus dan hoodie nya tuh bagus banget saya coba pakai ya pokoknya ini enak banget hoodie nya ya aduh nih hoodie nya tuh gini keren banget kan toh bisa set set set apalagi yang mau ke puncak ke gunung gunung nih pakai hoodie nya keren apalagi dipakai orang yang keren jadi tambah keren sekarang lagi mesti muf korona mesti muf pandemi jadi harus di kaki yang nge asker nih aduh kaya masker nih hmm keren banget kan hoodie nya kaya gini masker nya kaya gini naik motor naik kemana mana juga keren pokoknya sekarang kalau hoodie nya pengen samaan sama saya juga ini hoodie yang saya mau warnanya putih eh putih sama biru pokoknya langsung di order ini saya pakai pribadi ukuran l ya saya pribadi ukuran l ini pas banget di saya kalian tergantung badan kalian segimana pokoknya ini hoodie nya enak banget cuma harganya 300 000 kayanya ya kayanya sih 300 000 maafkan rambut saya ya guys karena udah panjang pokoknya ini cocok banget buat nyunormal bener banget ganevi ini cocok banget buat nyunormal hoodie nya keren tambah free masker dari krall krall karya rian rdn tolable tapi ini rambut saya udah kaya gini pokoknya keren banget kalau saya udah jadi kaya mode gini nih foto ini udah udah cocok banget kan pokoknya langsung di order ini jacket hoodie nya yang recommended buat saya ini pokoknya warna biru sama putih ini saya suka banget warna ini jadi ya saya minta yang ini ya kan pokoknya kalian harus harus order sekarang juga biar nanti kalau kalian order kan nama penghasilan buat partner saya juga jadi dia langsung apa ada hatinya tuh bahagia jadi mainnya juga jadi senang gitu loh senang dan semangat pokoknya kalian di order krall karya rian rdn tolable saya dapet free dari dia kalau gak dapet free ya saya gak umpanin depan depannya dia gak bisa nyemes gitu jadi pokoknya kalian harus beli ini hoodie nya keren banget serius tapi gak bohong ini gak gak solus solus gak pokoknya enak banget adem juga jadi jacket bukan adem ya gak panas juga tapi bikin anget gitu pokoknya bisa dipake di indonesia lah pokoknya khususnya di indonesia ini gak panas gak gerah pokoknya enak banget pokoknya sekarang juga kalian harus beli oke di krall id kalau gak di gak tau pesannya dimana pokoknya di websitenya dia ya pokoknya terima kasih thank you,646
Proud,PRD_020_IG_processed.txt,lagi si raha dulu udah 2 lap tinggal 1 lap lagi 3 kilop oke john lanjut john tempuran hari ini tinggal 11 hari lagi menuju boston meraton keep it up keep it up go jamilus journey go selesai tempuran hari ini 3 kilokali 3 base 5 30 di syarat 2 menit yoo mantap,53
Proud,PRD_021_IG_processed.txt,mau ujan mau panas gak ada alasan karena bisa dilakukan di rumah 4 sehat 5 gerakan yang bisa dilakukan body max dan wing bow yang pertama chin pulse buat latihan pundek kalian biar makin kuat memikul kehidupan yang kedua kita sekuat kuatin kaki kaki biar gak sering masuk benkel john abis kelar latihan bisa kita taruh di sela sela ruang karena alat ini simple banget dan gak makan banyak space sikat john,72
Proud,PRD_022_IG_processed.txt,merdega merdega hidup lah indonesia raya kita untuk bisa menyambut lama lama yang panjang lama lama yang panjang kita kita amti amti di jalan mua rp 225 let s go let s go let s go di jalan di jalan di jalan sikat john glory glory selamat pagi pak promo pak gubernur mantap terima kasih jalunya pak teren banget glory glory selamat glory glory glory matematemat selamat terima kasih selamat terari jalunya mantap terima kasih jakarta woo glory glory,79
Proud,PRD_023_IG_processed.txt,oke john menu pagi ini kita latihan strength jadi kalau untuk mempersiapkan kita full marathon itu gak mulut tentang latihan lari terus jadi adalah latihan strength nya strength training jadi buat nguatin otot perut kaki belakang selain itu gunanya strength buat apa coach ini ke coach jadi mempunyai pelati saya nih kita tanya aja buat apa coach latihan strength coach biar ototnya lebih kuat tinggal menjigah sederan juga biar apa daetahan ototnya juga lebih kuat biar larinya lebih enteng juga lebih strong lagi finish strong oke itu john jadi larinya biar lebih nyaman gitu biar lebih enak tidak tersiksa jadi dari start sampai finish kita merasa menikmati lari itu dengan nyaman matap gluri gluri,114
Proud,PRD_024_IG_processed.txt,abis latihan string kita saatnya fisio fisio perawatan otot otot ini gua kasih tau deh ya tempat perawatan gua wah serem lemkap john bersih tempatnya juga keren tu fajri tempatnya keren banget jadi buat temen temen tuh lihat yang mau fisio mau sport massage ada di elton tenggu apa gua tadi abis dari apa sport massage jadi ada apa aja di sini john fasar kita nah disini memang spesialisnya kita fisio peran pis sama sport massage aja tapi spesialisnya ada yang memanlua fisio dan juga ada juga dry meaning jadi ada yang di pakai jarum eh enak banget jadi kalian pelari jangan cuma lari doang ayo dirawat otot ototnya biar seger ole ole selesai kita perawatan di elton technique di kawasan melawai enak john tempatnya jadi di belakangnya inul dulu di depan tuh inul inul kita di belakang ini terima kasih ole ole tengnik mantap,145
Proud,PRD_025_IG_processed.txt,apa lagi john start dari ugm malioboro gori gori masukup banting fredeburg jepang istana 4 kilo bukit bukit bukit bukit bicik kopi bukit run ilmisiabadi bersih puma rana unibroad guy x puma defeat night rally 3 bersih puma bersih puma bersih puma bersih puma bersih puma bersih puma,48
Proud,PRD_026_IG_processed.txt,nosah nosah asi dosemematan yang buat pilih yang ini mandapakan dukungan dari penggemar itu nomor satu kalau begitu enak tidak masalah eh nih ya ronaldo dulu ronaldo botak ada di instagram enjadzemen pemain ini bukan klub yang tapi kan dia mematakan enjadzemen pemain itu kalau begitu apakah penting enjadzemen klub bagi seorang pemain baru ternyata pemain sepak bola ini religius menuar dari lapangan kayak nemar joket joket miso ria jatunya kalau begitu ria bok ria iya itu garena cuh ambil mu nggak di ripost tapi amat dia lo di ripost cepuru mungkin dia punya hobi foto model lah atau dia berotot misalnya tunggu dulu moto model dan berotot nih apa iya kan yang satu kan profession yang satu bentuk tubuh nih dia masih bisa dapat endorse dia masih bisa dapat tagline karena personal branding dia ketika dia main bagus paham sampai sini terima kasih,144
Proud,PRD_027_IG_processed.txt,kami juga pengen menantilkan yang terbaik di sana yang paling terakhir di olimpiada tokyo melihat ganda putri keresia poli dan napriani berhasil menjadi cuara di olimpiada mendapatkan medalim mas itu menama motivasi kita di olimpiada kali olimpiada pertama kami berdua dan antusias kami untuk berlagak di olimpiada perasaannya pasti senang bangga karena bisa berlagak juga di olimpiada dan juga melihat atmosfer olimpiada yang selalu luar biasa dan tadi juga ini adalah pesa terbaik pesa lahraga terbaik ini ya pastinya ya bangga juga ya tidak mudah pastinya bisa bermain di olimpiada kita sudah mencoba di 4 tahun lalu tapi belum berhasil dan saat kita bisa bermain di olimpiada paris tahun ini ya semoga kita bisa memberikan nyetak,116
Proud,PRD_028_IG_processed.txt,kenapa ini cari mobil kilometer rendah kalau ujung ujungnya kilometernya diputer menurut gue paling mending itu cari mobil apa adanya aja kilometernya berapa terserah yang penting mobilnya kerawat kayak seperti toyota foxy 2018 ini ini udah diinspeksi juga di moinspeksi hasil udah keluar semua kilometernya 149 000 dan tampilannya semuanya wajar dan seperti mobil yang sangat kerawat ini bisa dilihat interiornya semuanya masih original steer nya bahkan pengguna sebelumnya ini emang kayak ngerawat banget steer nya masih asli biasanya steer yang mobil ini tahun yang sama itu dia gampang letek seperti itu joknya semua masih asli dan berbualan pemakaian normal dan ini kalau dilihat dari hasil laporan inspeksi mobil ini bebas banjir bebas tabrak jadi tadi gue ada cek di bagian interior di kolom steer sama bawah jok itu aman semuanya gak ada karat gak ada oksidasi dan mobil ini juga bebas tabrak tadi belakang udah cek umumnya kan belakang gampang di tabrak ya jadi semuanya lempeng bagian pilar juga dan bagian depan sini ini juga masih lurus gak ada bekas las lasang jadi aman banget jadi mobil ini ada di listing moladin com jadi selain inspeksi nyelengkap banget bahkan kita juga bisa tahu berapa pajak tahunan dari mobil ini dan kalau misalnya ingin kira kira budget itu cocok banget tinggal main aja ke website moladin atau kalau ada mobil inceran dan pengen mau inspeksi sendiri itu bisa langsung ke jasa mau inspeksi,233
Proud,PRD_029_IG_processed.txt,bacita under 400 jutaan bisa dapet mitsubishi destinator tapi varian paling bawah nih atau bisa dapet hindi indes targazer kartense x varian yang paling tinggi dan jadi yang lebih canggih so tampilannya memang berasa polos banget dia gak punya roof rail udah gitu orang maneewahnya juga minim banget terus bagi varian yang paling tinggi dia punya penampilannya yang lebih atraktif tapi bukan sebatas atraktif karena bisa fungsi naljuga dimana si kartense x ini dia punya roof rail yang sanggup nahan lupain hingga 100 kg tapi dapet mesin yang bertenaga nih dia punya 163 ps dan torsi 250 jm udah gitu dibantu pakai liukit cooling segala soal pemacu indes targazer kartense x ini dia pakai 1500 cc natural aspirated yang sanggup masih dikatakan naga 15 ps dan torsi di 143 8 nm walaupun dalemannya berasa polos banget tapi dia dimensi 4 7 jm jadi bisa ngasih ruang kaki yang lebih lega nih panjang tetang di 4 5 meteran dan disini ada opsi untuk captain seat atau bench seat udah punya elektrik parking brake dengan auto hold udah pakai smart key juga tapi sayang ac nya masih belum ada fitur automatic climate control udah gitu isemen kasternya juga masih analog dan berasa jadul ditambah heterotronnya juga kecil banget soal adasnya jangan berharap deh disini udah pasti nggak adalah namanya tipe paling tinggi tentu punya fitur yang paling lengkap dan ini serba canggih kita bicara visualnya dulu karena dia itu serba baru dan berasa mewah gitu dimana layarnya itu terintegrasi dalam satu frame dan di konsol tengah ini kita bisa lihat ada fungsi drive mode ada elektrik parking brake udah gitu ada ventilated seatnya segala untuk adasnya lengkap bukan sekedar line keeping asis karena dia sekarang punya adaptive cruise control yang bisa beroperasi di kecepatan rendah terlalu ada fitur fitur tambahan lainnya kayak tpm mas kamera 360 asi automatis yang panelnya tuh udah touch panel terus kontrol transmisinya juga kayak di hyundai yang harga yang 7 000 jutaan plus makin premium lagi karena ini pakai audio dari bose dan fitur fitur yang tercanggi tadi ada di hyundai stargazer carthens x prime pack yang dibuat 391 000 000 rupiah gimana kalau budgetnya berpateras juta kalian pilih yang canggih canggi atau variant basic nih terima kasih sudah menonton,373
Proud,PRD_030_IG_processed.txt,ceri sekarang punya suv yang superior hampir di semua aspeknya ini dia nih ceri 39 csh mana suv mu yang ini gawat nih mobil ini pakai teknologi ceri super hybrid tenangnya kemain main sampai dengan 619 ps dan torsinya 920 nm ngeri banget pengeretnya all wheel drive dan dia pakai transmisi dedicated hybrid transmission jadi pasti gak ada lag dan minimum power loss udah gitu 0 100 kmh cuman butuh waktu 5 4 detik aja yang bikin makin menarik lagi dia punya kapasitas baterai yang hampir kayak mobil listrik 34 46 kwh dan dengan baterai kapasitas kayak gini dia bisa jalan sampai dengan 170 km cuman pakai ev mode aja ini lebih kayak rsn standard ya dia kayak mobil listrik tapi bawa generatornya sendiri dan asiknya lagi kapasitas baterai ini bisa dipakai untuk v2l atau supply listrik untuk kalau anda lagi camping ih mantep hampir semua fasilitas memang yang ada di mobil meyaran ada di mobil rp jutaan ini pertama mulai dari kursi elektrik adalah panoramik santuf yang gede banget udah gitu punya 17 sistem adas ditambah lagi mobil ini bisa parkir sendiri dan gak kalah penting lagi spikernya ada 14 bg dari sony dan ada 3 buah speaker individual untuk pengemudinya aja udah gitu kekendapan cabinnya juga luar biasa karena kaca depannya ini ternyata pakai double glass jadi cabinnya luar biasa nyaman kalau pengen perdifasi lebih tinggal naikin tirai aja tambah lagi keselamatan ini juga main main karena dia pakai standar hampir di semua negara dan secara global dia adalah mobil yang melakukan crash test paling banyak untuk memastikan keselamatannya karena mobil pilih lagi hybrid dia gak cuma bisa isi banding aja tapi juga bisa dicasar dengan disicharging yang cargingnya bisa secepat mobil listrik lainnya karena mobil ini dimensinya hampir 4 8 meter bukan cuma mau 7 penumpang tapi bagasi juga memuat di belakang,305
